112.27	81	93	140	306	574	647	659	673	802	895	962	1034	1231	1354	1606	1762	1793	1925	2039	2462	2587	2616	2687	3020	3352	3355	3418	3568	3569	3736	3758	3857	3860	3937	3974	4010	4270	4403	4585	4618	4628	4631	4641	4859	4959	5005	5083	5102	5194	5349	5368	5393	5609	5749	5830	5955	6005	6103	6317	6604	6828	6955	7001	7296	7363	7474	7807	7997	8148	8340	8435	8468	8469	8473	8536	8562	8580	8623	8812	8880	8964	8989	9140	9158	9288	9360	9483	9509	9581	9615	9712	9730	9972	10233	10337	10394	10466	10830	11126	11182
112.27	81	93	140	306	574	647	659	673	802	895	962	1034	1231	1354	1606	1762	1793	1925	2039	2462	2587	2616	2687	3020	3352	3355	3418	3568	3569	3736	3758	3857	3860	3937	3974	4010	4270	4403	4585	4618	4628	4631	4641	4859	4959	5005	5083	5102	5194	5349	5368	5393	5609	5749	5830	5955	6005	6103	6317	6604	6828	6955	7001	7296	7363	7474	7807	7997	8148	8340	8435	8468	8469	8473	8536	8562	8580	8623	8812	8880	8964	8989	9140	9158	9288	9360	9483	9509	9581	9615	9712	9730	9972	10233	10337	10394	10466	10830	11126	11182
