138.60493827160494	136	254	297	412	421	547	587	630	716	1211	1299	1519	1767	1898	1967	2086	2318	2366	2574	2796	2890	2911	3046	3380	3438	3592	3688	3766	3942	4072	4248	4272	4621	4768	4841	4973	4985	5530	5574	5577	5647	5856	5885	5930	5943	6054	6111	6246	6338	6838	6986	7045	7059	7102	7147	7269	7371	7433	7588	7597	7707	7899	7900	8023	8287	8389	8792	8989	9428	9549	9617	9661	9732	9756	10045	10141	10228	10411	10414	10960	11028
138.60493827160494	136	254	297	412	421	547	587	630	716	1211	1299	1519	1767	1898	1967	2086	2318	2366	2574	2796	2890	2911	3046	3380	3438	3592	3688	3766	3942	4072	4248	4272	4621	4768	4841	4973	4985	5530	5574	5577	5647	5856	5885	5930	5943	6054	6111	6246	6338	6838	6986	7045	7059	7102	7147	7269	7371	7433	7588	7597	7707	7899	7900	8023	8287	8389	8792	8989	9428	9549	9617	9661	9732	9756	10045	10141	10228	10411	10414	10960	11028
