105.91509433962264	374	386	492	573	688	758	762	891	992	1495	1629	1689	1819	2313	2375	2437	2441	2654	2860	2993	3037	3174	3321	3359	3366	3416	3441	3449	3498	3529	3667	3715	3733	3736	4026	4120	4164	4180	4242	4346	4390	4404	4801	4806	4886	4908	4983	4984	5095	5305	5388	5738	5981	6101	6179	6231	6277	6381	6501	6520	6538	6568	6945	7059	7102	7136	7191	7272	7474	7515	7521	7832	7844	7857	7863	7868	7869	7898	7979	8072	8080	8117	8143	8194	8399	8628	8667	8710	8754	8915	9258	9263	9710	9827	9925	9999	10165	10283	10292	10373	10597	10606	10630	10772	10905	11206
105.91509433962264	374	386	492	573	688	758	762	891	992	1495	1629	1689	1819	2313	2375	2437	2441	2654	2860	2993	3037	3174	3321	3359	3366	3416	3441	3449	3498	3529	3667	3715	3733	3736	4026	4120	4164	4180	4242	4346	4390	4404	4801	4806	4886	4908	4983	4984	5095	5305	5388	5738	5981	6101	6179	6231	6277	6381	6501	6520	6538	6568	6945	7059	7102	7136	7191	7272	7474	7515	7521	7832	7844	7857	7863	7868	7869	7898	7979	8072	8080	8117	8143	8194	8399	8628	8667	8710	8754	8915	9258	9263	9710	9827	9925	9999	10165	10283	10292	10373	10597	10606	10630	10772	10905	11206
