311.8611111111111	1031	1044	1254	1298	2674	2999	3122	3447	3485	3502	3659	4102	4103	6302	6445	6446	7027	7028	7029	7030	7828	7886	8024	8678	9667	10654	10655	10656	10657	10658	10659	10660	10661	10662	10663	11074
311.8611111111111	1031	1044	1254	1298	2674	2999	3122	3447	3485	3502	3659	4102	4103	6302	6445	6446	7027	7028	7029	7030	7828	7886	8024	8678	9667	10654	10655	10656	10657	10658	10659	10660	10661	10662	10663	11074
