701.6875	75	172	589	2329	2566	2861	3406	3553	3921	4437	4952	5972	7371	8113	9597	11087
701.6875	75	172	589	2329	2566	2861	3406	3553	3921	4437	4952	5972	7371	8113	9597	11087
