350.84375	328	616	786	912	1736	1974	2411	2567	3743	4755	5386	5710	5748	5753	6036	6432	6450	6540	6582	7250	7800	8187	9402	9786	9795	9986	10002	10300	10790	10902	10999	11023
350.84375	328	616	786	912	1736	1974	2411	2567	3743	4755	5386	5710	5748	5753	6036	6432	6450	6540	6582	7250	7800	8187	9402	9786	9795	9986	10002	10300	10790	10902	10999	11023
