280.675	130	2967	2970	3001	3311	3313	3314	3317	3319	3338	3358	3559	3706	3721	3963	3964	3965	3966	3968	3969	3993	4847	5025	5393	6094	6757	6802	7413	7573	7695	7712	7835	9306	9422	9978	10366	10382	10405	11055	11072
280.675	130	2967	2970	3001	3311	3313	3314	3317	3319	3338	3358	3559	3706	3721	3963	3964	3965	3966	3968	3969	3993	4847	5025	5393	6094	6757	6802	7413	7573	7695	7712	7835	9306	9422	9978	10366	10382	10405	11055	11072
