561.35	186	745	1613	1708	1782	1783	1967	2185	3666	3774	4425	5230	7399	7769	8474	8878	9597	9658	10226	10715
561.35	186	745	1613	1708	1782	1783	1967	2185	3666	3774	4425	5230	7399	7769	8474	8878	9597	9658	10226	10715
