330.20588235294116	1718	2100	2153	2164	2475	2538	3030	3312	3757	5025	5455	5551	5689	5987	6010	6016	7333	7565	8024	8179	8191	8213	8269	8757	9834	9952	9980	10073	10441	10570	10571	10572	10911	11064
330.20588235294116	1718	2100	2153	2164	2475	2538	3030	3312	3757	5025	5455	5551	5689	5987	6010	6016	7333	7565	8024	8179	8191	8213	8269	8757	9834	9952	9980	10073	10441	10570	10571	10572	10911	11064
