350.84375	690	854	1971	2142	3380	3675	3702	3760	4059	4747	4924	4933	5037	5729	5829	6438	6470	6730	6822	7083	7872	7966	8272	8631	9179	9184	9225	9878	10166	10167	10170	10176
350.84375	690	854	1971	2142	3380	3675	3702	3760	4059	4747	4924	4933	5037	5729	5829	6438	6470	6730	6822	7083	7872	7966	8272	8631	9179	9184	9225	9878	10166	10167	10170	10176
