561.35	894	1318	2305	2442	3035	3037	3800	4161	6455	6547	8410	8687	9569	9571	9572	9579	9580	9581	9584	9587
561.35	894	1318	2305	2442	3035	3037	3800	4161	6455	6547	8410	8687	9569	9571	9572	9579	9580	9581	9584	9587
