449.08	616	731	759	1186	1581	1590	1986	3691	4059	4123	4181	4277	4293	4471	4876	5174	5214	5353	6495	7157	7352	7990	8515	8581	9099
449.08	616	731	759	1186	1581	1590	1986	3691	4059	4123	4181	4277	4293	4471	4876	5174	5214	5353	6495	7157	7352	7990	8515	8581	9099
