415.81481481481484	2313	2528	2655	3114	4401	4488	4894	5262	5424	5425	5766	6090	6615	7165	7374	7514	7622	7674	8307	8726	8766	9092	9878	9898	9996	10624	10832
415.81481481481484	2313	2528	2655	3114	4401	4488	4894	5262	5424	5425	5766	6090	6615	7165	7374	7514	7622	7674	8307	8726	8766	9092	9878	9898	9996	10624	10832
