287.87179487179486	64	339	603	700	1049	1765	1770	1825	2530	2575	2640	2885	3023	3444	3664	3666	4967	5178	5308	5609	5862	6272	6287	6290	6841	7206	7446	7832	8015	8098	8509	8603	8671	9001	9088	9174	9405	10336	10951
287.87179487179486	64	339	603	700	1049	1765	1770	1825	2530	2575	2640	2885	3023	3444	3664	3666	4967	5178	5308	5609	5862	6272	6287	6290	6841	7206	7446	7832	8015	8098	8509	8603	8671	9001	9088	9174	9405	10336	10951
