449.08	75	499	606	635	1816	2178	2185	2339	3061	4045	4057	6001	6081	7441	7486	7676	7913	8435	9229	9274	9482	10283	10383	10557	11037
449.08	75	499	606	635	1816	2178	2185	2339	3061	4045	4057	6001	6081	7441	7486	7676	7913	8435	9229	9274	9482	10283	10383	10557	11037
