303.43243243243245	152	559	615	824	1339	2161	2162	2170	2192	2193	2221	2238	2341	2370	4314	4424	4713	5025	5139	5534	5535	5536	5537	5987	6542	7053	7575	7595	7601	7686	8189	9541	10042	10446	10447	11079	11141
303.43243243243245	152	559	615	824	1339	2161	2162	2170	2192	2193	2221	2238	2341	2370	4314	4424	4713	5025	5139	5534	5535	5536	5537	5987	6542	7053	7575	7595	7601	7686	8189	9541	10042	10446	10447	11079	11141
