330.20588235294116	135	1044	1430	1510	1840	2170	2496	2946	3169	3262	3456	3496	3518	4785	5125	5743	7041	7650	7781	7782	8434	8840	8986	9001	9298	9396	10513	10725	10844	10880	11027	11028	11029	11044
330.20588235294116	135	1044	1430	1510	1840	2170	2496	2946	3169	3262	3456	3496	3518	4785	5125	5743	7041	7650	7781	7782	8434	8840	8986	9001	9298	9396	10513	10725	10844	10880	11027	11028	11029	11044
