431.8076923076923	789	1368	1557	1885	1889	1955	1963	3118	3183	4297	4400	5965	5986	6049	6196	7056	7676	7799	8374	8487	8689	9064	9206	9503	9938	10683
431.8076923076923	789	1368	1557	1885	1889	1955	1963	3118	3183	4297	4400	5965	5986	6049	6196	7056	7676	7799	8374	8487	8689	9064	9206	9503	9938	10683
