534.6190476190476	410	955	1491	2489	3862	3870	6798	9006	9298	9729	9867	11030	11031	11032	11033	11034	11035	11036	11037	11038	11039
534.6190476190476	410	955	1491	2489	3862	3870	6798	9006	9298	9729	9867	11030	11031	11032	11033	11034	11035	11036	11037	11038	11039
