449.08	685	686	687	688	744	745	746	747	748	749	2372	2437	3742	5734	5735	5736	5739	5754	6758	6861	7110	7111	8266	8357	11036
449.08	685	686	687	688	744	745	746	747	748	749	2372	2437	3742	5734	5735	5736	5739	5754	6758	6861	7110	7111	8266	8357	11036
