362.16129032258067	136	326	909	929	1183	1750	2082	2109	2325	3157	3311	3389	3708	3917	3990	4212	4699	5111	5391	5734	5743	6125	6719	6959	7651	7844	8999	9135	9484	10374	11153
362.16129032258067	136	326	909	929	1183	1750	2082	2109	2325	3157	3311	3389	3708	3917	3990	4212	4699	5111	5391	5734	5743	6125	6719	6959	7651	7844	8999	9135	9484	10374	11153
