701.6875	654	989	1782	3410	3905	4641	5033	5146	6857	6978	7661	8324	9590	9669	9948	10281
701.6875	654	989	1782	3410	3905	4641	5033	5146	6857	6978	7661	8324	9590	9669	9948	10281
