623.7222222222222	836	1415	1450	2015	2475	3156	5437	5559	5569	5570	5809	6016	7445	8233	9849	9993	10396	10893
623.7222222222222	836	1415	1450	2015	2475	3156	5437	5559	5569	5570	5809	6016	7445	8233	9849	9993	10396	10893
