801.9285714285714	1788	1821	3551	3917	3926	4916	5377	5611	6097	6474	6656	7470	7472	10717
801.9285714285714	1788	1821	3551	3917	3926	4916	5377	5611	6097	6474	6656	7470	7472	10717
