748.4666666666667	65	936	1840	2512	2686	2876	2886	3731	5901	6660	6935	8543	8602	10033	11050
748.4666666666667	65	936	1840	2512	2686	2876	2886	3731	5901	6660	6935	8543	8602	10033	11050
