415.81481481481484	1009	1244	1794	1864	1869	1923	2874	3304	3462	3471	3580	3930	4113	4260	5735	6973	7028	7204	7825	7833	7855	7984	9899	11130	11146	11147	11154
415.81481481481484	1009	1244	1794	1864	1869	1923	2874	3304	3462	3471	3580	3930	4113	4260	5735	6973	7028	7204	7825	7833	7855	7984	9899	11130	11146	11147	11154
