238.87234042553192	10	702	801	838	958	1132	1450	1474	3006	3166	3381	3559	4342	4426	4643	4863	4934	5491	5572	5665	6126	6503	6547	6597	6651	7287	7289	7433	7565	7577	7981	8210	8259	8644	8883	8887	9164	9949	10034	10193	10221	10541	10654	10904	10962	11075	11222
238.87234042553192	10	702	801	838	958	1132	1450	1474	3006	3166	3381	3559	4342	4426	4643	4863	4934	5491	5572	5665	6126	6503	6547	6597	6651	7287	7289	7433	7565	7577	7981	8210	8259	8644	8883	8887	9164	9949	10034	10193	10221	10541	10654	10904	10962	11075	11222
