129.04597701149424	435	599	619	727	814	857	902	978	1142	1324	1407	1474	1528	2137	2156	2222	2330	2863	3085	3135	3165	3220	3352	3379	3382	3708	3861	3870	3915	4114	4321	4673	4677	4840	4942	5074	5240	5263	5350	5354	5401	5423	5874	5932	6010	6142	6298	6660	6719	6892	7067	7102	7225	7226	7297	7445	7569	7575	7581	7636	7690	7707	8310	8589	8640	8725	8765	8861	9141	9330	9393	9612	9834	9849	10042	10046	10390	10597	10872	10936	10945	10985	10997	10999	11062	11084	11196
129.04597701149424	435	599	619	727	814	857	902	978	1142	1324	1407	1474	1528	2137	2156	2222	2330	2863	3085	3135	3165	3220	3352	3379	3382	3708	3861	3870	3915	4114	4321	4673	4677	4840	4942	5074	5240	5263	5350	5354	5401	5423	5874	5932	6010	6142	6298	6660	6719	6892	7067	7102	7225	7226	7297	7445	7569	7575	7581	7636	7690	7707	8310	8589	8640	8725	8765	8861	9141	9330	9393	9612	9834	9849	10042	10046	10390	10597	10872	10936	10945	10985	10997	10999	11062	11084	11196
