350.84375	321	569	570	576	656	675	882	997	1552	2025	2093	2607	2873	3083	4060	4220	5262	6729	6808	7461	8856	8955	9088	9091	9152	9261	9292	9466	9928	10283	10553	10555
350.84375	321	569	570	576	656	675	882	997	1552	2025	2093	2607	2873	3083	4060	4220	5262	6729	6808	7461	8856	8955	9088	9091	9152	9261	9292	9466	9928	10283	10553	10555
