701.6875	277	3972	5927	6216	6245	7797	7800	7984	8296	9039	9550	9569	10523	10844	10906	11130
701.6875	277	3972	5927	6216	6245	7797	7800	7984	8296	9039	9550	9569	10523	10844	10906	11130
