133.6547619047619	52	198	207	210	379	381	428	502	505	506	619	698	740	763	926	958	1380	1507	1688	1903	1927	2128	2185	2336	2608	3135	3226	3447	3579	3742	3761	3879	3965	4002	4003	4174	4455	4555	4707	4760	4764	5052	5102	5201	5321	5335	5656	5704	5713	5737	5942	6128	6677	6702	6973	6992	7090	7107	7112	7141	7385	7391	7616	7869	7874	8214	8334	8348	9690	9909	9980	10172	10188	10235	10354	10582	10586	10610	10632	10883	10929	11012	11102	11135
133.6547619047619	52	198	207	210	379	381	428	502	505	506	619	698	740	763	926	958	1380	1507	1688	1903	1927	2128	2185	2336	2608	3135	3226	3447	3579	3742	3761	3879	3965	4002	4003	4174	4455	4555	4707	4760	4764	5052	5102	5201	5321	5335	5656	5704	5713	5737	5942	6128	6677	6702	6973	6992	7090	7107	7112	7141	7385	7391	7616	7869	7874	8214	8334	8348	9690	9909	9980	10172	10188	10235	10354	10582	10586	10610	10632	10883	10929	11012	11102	11135
