224.54	5	307	543	558	559	562	810	1260	1266	1267	1353	1355	1414	1614	2225	2282	2990	3307	3431	3859	4222	4238	4421	4499	4620	4728	4843	4847	4848	4849	4850	4851	4882	5271	5699	5700	5773	6135	6143	6457	6549	6713	8414	8430	8933	10456	10458	10590	10715	10716
224.54	5	307	543	558	559	562	810	1260	1266	1267	1353	1355	1414	1614	2225	2282	2990	3307	3431	3859	4222	4238	4421	4499	4620	4728	4843	4847	4848	4849	4850	4851	4882	5271	5699	5700	5773	6135	6143	6457	6549	6713	8414	8430	8933	10456	10458	10590	10715	10716
