224.54	911	1009	1044	1132	1552	1602	1782	1783	1864	3204	3580	3601	3661	3666	4156	4224	4325	4459	4707	5910	6025	6101	6213	6261	6264	6447	6537	6539	6706	6829	6834	6862	6993	6999	7204	7249	7798	7880	7951	7952	7973	8115	8505	8638	9272	10724	11133	11147	11150	11168
224.54	911	1009	1044	1132	1552	1602	1782	1783	1864	3204	3580	3601	3661	3666	4156	4224	4325	4459	4707	5910	6025	6101	6213	6261	6264	6447	6537	6539	6706	6829	6834	6862	6993	6999	7204	7249	7798	7880	7951	7952	7973	8115	8505	8638	9272	10724	11133	11147	11150	11168
