801.9285714285714	2577	2981	7842	7851	7878	7898	8145	8146	8147	8148	8223	8971	10364	10377
801.9285714285714	2577	2981	7842	7851	7878	7898	8145	8146	8147	8148	8223	8971	10364	10377
