590.8947368421053	212	456	3344	3357	3496	4244	4841	4875	5542	6010	7627	8365	8998	9017	9049	9050	9052	9053	10249
590.8947368421053	212	456	3344	3357	3496	4244	4841	4875	5542	6010	7627	8365	8998	9017	9049	9050	9052	9053	10249
