224.54	51	397	601	682	810	1572	1732	1854	2116	2456	2594	3173	3183	3350	3487	3499	3501	3523	3579	3605	4003	4212	4327	4641	4863	5255	5675	6073	6326	6932	6933	6946	7033	7249	7392	8247	8412	8492	8594	9377	9692	9826	9838	9954	9957	10369	10423	10517	10548	11206
224.54	51	397	601	682	810	1572	1732	1854	2116	2456	2594	3173	3183	3350	3487	3499	3501	3523	3579	3605	4003	4212	4327	4641	4863	5255	5675	6073	6326	6932	6933	6946	7033	7249	7392	8247	8412	8492	8594	9377	9692	9826	9838	9954	9957	10369	10423	10517	10548	11206
