701.6875	474	1616	2339	2445	2590	2591	2592	2593	2594	2595	2596	5349	6824	7984	8956	10693
701.6875	474	1616	2339	2445	2590	2591	2592	2593	2594	2595	2596	5349	6824	7984	8956	10693
