87.7109375	25	218	389	600	635	658	712	1036	1244	1323	1595	1601	1784	1834	1854	1869	1960	2018	2178	2346	2480	2497	2529	2593	2743	2975	3001	3059	3179	3216	3314	3319	3430	3463	3643	3704	3761	3829	3865	3880	3909	3967	3973	4011	4029	4156	4427	4643	4909	5257	5316	5392	5490	5609	5637	5665	5742	5826	5920	6077	6101	6272	6277	6328	6642	6791	6821	6823	6983	7037	7078	7100	7373	7482	7532	7646	7661	7714	7727	7736	7825	7828	7852	7904	7935	8029	8174	8191	8302	8324	8349	8410	8501	8552	8629	8818	8921	8922	9200	9254	9285	9539	9576	9589	9882	9947	9949	9970	10046	10281	10378	10475	10513	10540	10542	10594	10718	10842	10884	10939	10948	11014	11074	11109	11133	11170	11175	11188
87.7109375	25	218	389	600	635	658	712	1036	1244	1323	1595	1601	1784	1834	1854	1869	1960	2018	2178	2346	2480	2497	2529	2593	2743	2975	3001	3059	3179	3216	3314	3319	3430	3463	3643	3704	3761	3829	3865	3880	3909	3967	3973	4011	4029	4156	4427	4643	4909	5257	5316	5392	5490	5609	5637	5665	5742	5826	5920	6077	6101	6272	6277	6328	6642	6791	6821	6823	6983	7037	7078	7100	7373	7482	7532	7646	7661	7714	7727	7736	7825	7828	7852	7904	7935	8029	8174	8191	8302	8324	8349	8410	8501	8552	8629	8818	8921	8922	9200	9254	9285	9539	9576	9589	9882	9947	9949	9970	10046	10281	10378	10475	10513	10540	10542	10594	10718	10842	10884	10939	10948	11014	11074	11109	11133	11170	11175	11188
