534.6190476190476	567	1122	1526	1527	2332	4130	6073	6371	6405	7296	7403	7747	9339	9473	10484	10922	10950	11130	11155	11157	11175
534.6190476190476	567	1122	1526	1527	2332	4130	6073	6371	6405	7296	7403	7747	9339	9473	10484	10922	10950	11130	11155	11157	11175
