449.08	320	415	471	592	1091	1229	1320	2017	2187	2497	3727	3922	4157	4188	5538	6477	7508	7534	8396	8657	9358	9434	10015	10190	10899
449.08	320	415	471	592	1091	1229	1320	2017	2187	2497	3727	3922	4157	4188	5538	6477	7508	7534	8396	8657	9358	9434	10015	10190	10899
