249.48888888888888	75	209	1431	1494	1498	1844	1865	2684	3000	3090	3353	3619	3775	3918	4306	4539	4678	4879	4914	5132	5364	5562	5590	5713	5732	5734	5752	5794	5889	6809	6811	7231	7543	7975	7980	8142	8298	8984	9097	9228	9566	9989	10439	10668	11162
249.48888888888888	75	209	1431	1494	1498	1844	1865	2684	3000	3090	3353	3619	3775	3918	4306	4539	4678	4879	4914	5132	5364	5562	5590	5713	5732	5734	5752	5794	5889	6809	6811	7231	7543	7975	7980	8142	8298	8984	9097	9228	9566	9989	10439	10668	11162
