449.08	136	198	2166	2394	3029	3592	3651	3718	3720	4216	4218	4548	5805	6655	7394	7564	7577	7687	7688	8210	8213	8236	9830	9873	11061
449.08	136	198	2166	2394	3029	3592	3651	3718	3720	4216	4218	4548	5805	6655	7394	7564	7577	7687	7688	8210	8213	8236	9830	9873	11061
