400.9642857142857	15	60	492	507	749	1068	1232	1320	1546	2136	2446	2579	2596	2920	3138	3458	5175	5555	5973	6873	7575	7891	8174	8354	8564	8565	9971	10600
400.9642857142857	15	60	492	507	749	1068	1232	1320	1546	2136	2446	2579	2596	2920	3138	3458	5175	5555	5973	6873	7575	7891	8174	8354	8564	8565	9971	10600
