590.8947368421053	768	1872	2426	3857	3858	4466	4519	5208	5680	5681	5682	5683	6984	7595	9391	9530	10112	10552	10785
590.8947368421053	768	1872	2426	3857	3858	4466	4519	5208	5680	5681	5682	5683	6984	7595	9391	9530	10112	10552	10785
