362.16129032258067	179	197	419	981	1065	1296	1297	1367	1388	1399	1540	2095	2179	2414	2493	2929	3188	5451	5658	6013	6308	6338	6477	7009	7394	7547	8790	8797	9719	10581	11118
362.16129032258067	179	197	419	981	1065	1296	1297	1367	1388	1399	1540	2095	2179	2414	2493	2929	3188	5451	5658	6013	6308	6338	6477	7009	7394	7547	8790	8797	9719	10581	11118
