449.08	638	665	693	800	1550	1795	2639	3757	3889	3890	4613	4625	4985	5608	6031	6506	7293	8132	9585	9603	10428	10452	10535	10583	11127
449.08	638	665	693	800	1550	1795	2639	3757	3889	3890	4613	4625	4985	5608	6031	6506	7293	8132	9585	9603	10428	10452	10535	10583	11127
