561.35	464	465	470	1282	1667	2597	2632	2789	3167	3276	3303	3519	5650	5915	6106	7016	7224	7456	9906	10991
561.35	464	465	470	1282	1667	2597	2632	2789	3167	3276	3303	3519	5650	5915	6106	7016	7224	7456	9906	10991
