280.675	251	297	626	682	1032	1395	1712	2069	2076	2919	3263	4128	4334	4468	4780	5256	5417	5784	6042	6285	7199	8617	8872	9346	9427	9472	9561	9654	9807	9959	10081	10312	10392	10460	10461	10462	10463	10464	10719	11219
280.675	251	297	626	682	1032	1395	1712	2069	2076	2919	3263	4128	4334	4468	4780	5256	5417	5784	6042	6285	7199	8617	8872	9346	9427	9472	9561	9654	9807	9959	10081	10312	10392	10460	10461	10462	10463	10464	10719	11219
