701.6875	2144	3156	4342	4744	5025	5125	5131	5689	5698	7707	8757	10395	10396	10570	10571	10572
701.6875	2144	3156	4342	4744	5025	5125	5131	5689	5698	7707	8757	10395	10396	10570	10571	10572
