449.08	336	586	687	745	1188	2300	2306	2548	3497	3572	3752	5095	5348	5805	5888	5942	6470	6598	7587	8301	9285	9809	10153	10154	10728
449.08	336	586	687	745	1188	2300	2306	2548	3497	3572	3752	5095	5348	5805	5888	5942	6470	6598	7587	8301	9285	9809	10153	10154	10728
