561.35	518	658	998	2125	2197	2397	2663	3156	3286	5025	5311	6017	6320	6654	6817	6985	7571	8399	9603	9815
561.35	518	658	998	2125	2197	2397	2663	3156	3286	5025	5311	6017	6320	6654	6817	6985	7571	8399	9603	9815
