748.4666666666667	1769	1858	2598	4060	4381	4928	4929	4978	5007	5857	7509	8965	9279	10164	11032
748.4666666666667	1769	1858	2598	4060	4381	4928	4929	4978	5007	5857	7509	8965	9279	10164	11032
