387.13793103448273	853	1337	1705	2105	2121	2184	2231	2264	2284	2285	4319	5107	5114	5126	5156	5625	5659	5903	6867	8349	8385	8484	9084	9480	9481	9858	9960	10389	10531
387.13793103448273	853	1337	1705	2105	2121	2184	2231	2264	2284	2285	4319	5107	5114	5126	5156	5625	5659	5903	6867	8349	8385	8484	9084	9480	9481	9858	9960	10389	10531
