561.35	181	186	197	645	1351	2155	2171	3069	3166	3261	3774	4615	4650	5121	5131	5230	5942	6786	7462	10601
561.35	181	186	197	645	1351	2155	2171	3069	3166	3261	3774	4615	4650	5121	5131	5230	5942	6786	7462	10601
