350.84375	263	278	317	345	901	1186	1211	1262	1738	2957	3003	3084	3288	4357	6293	6623	6995	6999	7363	7893	7994	7996	8238	8996	9001	9025	9524	9544	9596	10918	11018	11021
350.84375	263	278	317	345	901	1186	1211	1262	1738	2957	3003	3084	3288	4357	6293	6623	6995	6999	7363	7893	7994	7996	8238	8996	9001	9025	9524	9544	9596	10918	11018	11021
