280.675	49	134	408	2163	2330	2362	2749	2751	2788	2881	5039	5246	5703	5704	5712	5713	5714	5715	5716	5717	5718	5719	5720	5721	5722	5723	5724	5726	5991	6083	6133	6594	6599	6715	7484	7566	7813	9597	10244	10885
280.675	49	134	408	2163	2330	2362	2749	2751	2788	2881	5039	5246	5703	5704	5712	5713	5714	5715	5716	5717	5718	5719	5720	5721	5722	5723	5724	5726	5991	6083	6133	6594	6599	6715	7484	7566	7813	9597	10244	10885
