238.87234042553192	183	351	608	787	980	1201	1202	1203	1204	1205	1206	1207	1208	1541	2355	2429	2765	3072	3605	3759	3869	3999	4008	4339	4372	5234	5652	6272	6484	6769	6790	7133	7240	7378	7617	8275	8302	8690	8834	8836	8977	8978	9565	9566	9768	10377	11202
238.87234042553192	183	351	608	787	980	1201	1202	1203	1204	1205	1206	1207	1208	1541	2355	2429	2765	3072	3605	3759	3869	3999	4008	4339	4372	5234	5652	6272	6484	6769	6790	7133	7240	7378	7617	8275	8302	8690	8834	8836	8977	8978	9565	9566	9768	10377	11202
