701.6875	814	1514	2103	3310	5041	5574	5749	5838	7586	8473	8489	10619	10825	11064	11078	11226
701.6875	814	1514	2103	3310	5041	5574	5749	5838	7586	8473	8489	10619	10825	11064	11078	11226
