701.6875	200	1076	2057	2577	3663	4294	4852	7610	8368	8610	8976	9157	9497	10088	10179	10842
701.6875	200	1076	2057	2577	3663	4294	4852	7610	8368	8610	8976	9157	9497	10088	10179	10842
