261.09302325581393	237	989	1166	1244	1474	1505	1509	1618	2020	2242	2344	2387	2510	2784	3577	3958	4444	4711	5241	6167	6508	6619	6620	6783	7240	7420	7664	7673	8139	8224	8545	8582	9007	9065	9334	9522	9916	10116	10138	10528	10821	10879	11152
261.09302325581393	237	989	1166	1244	1474	1505	1509	1618	2020	2242	2344	2387	2510	2784	3577	3958	4444	4711	5241	6167	6508	6619	6620	6783	7240	7420	7664	7673	8139	8224	8545	8582	9007	9065	9334	9522	9916	10116	10138	10528	10821	10879	11152
