207.90740740740742	286	552	621	646	988	1790	2041	2618	2640	3269	3504	3550	3891	3892	4416	4873	5034	5060	5603	5686	5728	5905	5914	5944	6096	6103	6106	6329	6608	6693	6705	6724	6727	7065	8199	8448	8462	8465	9009	9146	9170	9173	9273	9296	9708	10041	10084	10219	10430	10471	10634	10664	10818	11043
207.90740740740742	286	552	621	646	988	1790	2041	2618	2640	3269	3504	3550	3891	3892	4416	4873	5034	5060	5603	5686	5728	5905	5914	5944	6096	6103	6106	6329	6608	6693	6705	6724	6727	7065	8199	8448	8462	8465	9009	9146	9170	9173	9273	9296	9708	10041	10084	10219	10430	10471	10634	10664	10818	11043
