124.74444444444444	32	124	154	601	800	836	866	1275	1288	1410	1510	1735	1877	1911	2141	2302	2514	2534	2553	2648	2681	2891	3103	3178	3350	3415	3431	3433	3442	3535	3560	3592	3758	3839	4187	4230	4295	4314	4342	4649	4730	4758	5366	5729	5783	5841	6030	6035	6211	6266	6282	6335	6544	6581	6598	6791	6796	6982	7037	7092	7359	7557	7693	7842	8202	8273	8335	8604	8634	8654	8826	8859	8931	9021	9119	9571	9817	9863	9967	10160	10337	10366	10395	10396	10414	10666	10742	10829	11163	11215
124.74444444444444	32	124	154	601	800	836	866	1275	1288	1410	1510	1735	1877	1911	2141	2302	2514	2534	2553	2648	2681	2891	3103	3178	3350	3415	3431	3433	3442	3535	3560	3592	3758	3839	4187	4230	4295	4314	4342	4649	4730	4758	5366	5729	5783	5841	6030	6035	6211	6266	6282	6335	6544	6581	6598	6791	6796	6982	7037	7092	7359	7557	7693	7842	8202	8273	8335	8604	8634	8654	8826	8859	8931	9021	9119	9571	9817	9863	9967	10160	10337	10366	10395	10396	10414	10666	10742	10829	11163	11215
