350.84375	73	573	1266	1267	1286	2185	2340	2498	3160	3207	3332	3834	3839	4379	5224	5439	5478	5527	5711	5750	6149	6256	6867	6934	7807	7985	8139	8664	9594	9656	10714	11047
350.84375	73	573	1266	1267	1286	2185	2340	2498	3160	3207	3332	3834	3839	4379	5224	5439	5478	5527	5711	5750	6149	6256	6867	6934	7807	7985	8139	8664	9594	9656	10714	11047
