561.35	17	982	2114	2568	2947	3029	3657	4699	5638	5805	6289	6295	6324	7649	8598	9590	10315	10455	11049	11050
561.35	17	982	2114	2568	2947	3029	3657	4699	5638	5805	6289	6295	6324	7649	8598	9590	10315	10455	11049	11050
